0.190000 -1.431343
0.200000 -1.496794
0.210000 -1.560768
0.220000 -1.623202
0.230000 -1.684034
0.240000 -1.743204
0.250000 -1.800655
0.260000 -1.856328
0.270000 -1.910170
0.280000 -1.962126
0.290000 -2.012147
0.300000 -2.060182
0.310000 -2.106184
0.320000 -2.150108
0.330000 -2.191910
0.340000 -2.231549
0.350000 -2.268986
0.360000 -2.304185
0.370000 -2.337109
0.380000 -2.367727
0.390000 -2.396009
0.400000 -2.421927
0.410000 -2.445455
0.420000 -2.466570
0.430000 -2.485250
0.440000 -2.501479
0.450000 -2.515239
0.460000 -2.526517
0.470000 -2.535302
0.480000 -2.541585
0.490000 -2.545360
0.500000 -2.546624
0.510000 -2.545375
0.520000 -2.541614
0.530000 -2.535345
0.540000 -2.526574
0.550000 -2.515310
0.560000 -2.501564
0.570000 -2.485350
0.580000 -2.466683
0.590000 -2.445582
0.600000 -2.422068
0.610000 -2.396164
0.620000 -2.367895
0.630000 -2.337290
0.640000 -2.304378
0.650000 -2.269193
0.660000 -2.231768
0.670000 -2.192142
0.680000 -2.150352
0.690000 -2.106440
0.700000 -2.060450
0.710000 -2.012426
0.720000 -1.962417
0.730000 -1.910471
0.740000 -1.856640
0.750000 -1.800977
0.760000 -1.743536
0.770000 -1.684376
0.780000 -1.623553
0.790000 -1.561128
0.800000 -1.497163
0.810000 -1.431720
0.820000 -1.364865
0.830000 -1.296662
0.840000 -1.227181
0.850000 -1.156488
0.860000 -1.084654
0.870000 -1.011750
0.880000 -0.937847
0.890000 -0.863020
0.900000 -0.787340
0.910000 -0.710883
0.920000 -0.633725
0.930000 -0.555942
0.940000 -0.477610
0.950000 -0.398807
0.960000 -0.319610
0.970000 -0.240098
0.980000 -0.160349
0.990000 -0.080442
1.000000 -0.000455
0.000000 0.000000
0.010000 -0.069988
0.020000 -0.139908
0.030000 -0.209689
0.040000 -0.279264
0.050000 -0.348563
0.060000 -0.417518
0.070000 -0.486060
0.080000 -0.554124
0.090000 -0.621640
0.100000 -0.688543
0.110000 -0.754767
0.120000 -0.820246
0.130000 -0.884916
0.140000 -0.948712
0.150000 -1.011572
0.160000 -1.073434
0.170000 -1.134237
0.180000 -1.193920
0.190000 -1.252426
0.200000 -1.309695
0.210000 -1.365672
0.220000 -1.420302
0.230000 -1.473530
0.240000 -1.525304
0.250000 -1.575573
0.260000 -1.624287
0.270000 -1.671398
0.280000 -1.716860
0.290000 -1.760628
0.300000 -1.802659
0.310000 -1.842911
0.320000 -1.881344
0.330000 -1.917921
0.340000 -1.952605
0.350000 -1.985363
0.360000 -2.016161
0.370000 -2.044970
0.380000 -2.071762
0.390000 -2.096508
0.400000 -2.119186
0.410000 -2.139773
0.420000 -2.158248
0.430000 -2.174594
0.440000 -2.188794
0.450000 -2.200834
0.460000 -2.210702
0.470000 -2.218389
0.480000 -2.223887
0.490000 -2.227190
0.500000 -2.228296
0.510000 -2.227203
0.520000 -2.223912
0.530000 -2.218427
0.540000 -2.210752
0.550000 -2.200896
0.560000 -2.188869
0.570000 -2.174681
0.580000 -2.158348
0.590000 -2.139884
0.600000 -2.119309
0.610000 -2.096643
0.620000 -2.071908
0.630000 -2.045129
0.640000 -2.016331
0.650000 -1.985544
0.660000 -1.952797
0.670000 -1.918124
0.680000 -1.881558
0.690000 -1.843135
0.700000 -1.802893
0.710000 -1.760873
0.720000 -1.717115
0.730000 -1.671662
0.740000 -1.624560
0.750000 -1.575855
0.760000 -1.525594
0.770000 -1.473829
0.780000 -1.420609
0.790000 -1.365987
0.800000 -1.310017
0.810000 -1.252755
0.820000 -1.194257
0.830000 -1.134580
0.840000 -1.073783
0.850000 -1.011927
0.860000 -0.949072
0.870000 -0.885281
0.880000 -0.820617
0.890000 -0.755142
0.900000 -0.688922
0.910000 -0.622023
0.920000 -0.554510
0.930000 -0.486449
0.940000 -0.417909
0.950000 -0.348956
0.960000 -0.279659
0.970000 -0.210086
0.980000 -0.140306
0.990000 -0.070387
1.000000 -0.000399
0.000000 0.000000
0.010000 -0.059990
0.020000 -0.119921
0.030000 -0.179734
0.040000 -0.239369
0.050000 -0.298768
0.060000 -0.357872
0.070000 -0.416623
0.080000 -0.474963
0.090000 -0.532835
0.100000 -0.590180
0.110000 -0.646943
0.120000 -0.703068
0.130000 -0.758499
0.140000 -0.813182
0.150000 -0.867062
0.160000 -0.920086
0.170000 -0.972203
0.180000 -1.023360
0.190000 -1.073508
0.200000 -1.122596
0.210000 -1.170576
0.220000 -1.217402
0.230000 -1.263026
0.240000 -1.307403
0.250000 -1.350491
0.260000 -1.392246
0.270000 -1.432627
0.280000 -1.471595
0.290000 -1.509110
0.300000 -1.545136
0.310000 -1.579638
0.320000 -1.612581
0.330000 -1.643932
0.340000 -1.673662
0.350000 -1.701740
0.360000 -1.728138
0.370000 -1.752832
0.380000 -1.775796
0.390000 -1.797007
0.400000 -1.816445
0.410000 -1.834091
0.420000 -1.849927
0.430000 -1.863938
0.440000 -1.876109
0.450000 -1.886429
0.460000 -1.894888
0.470000 -1.901476
0.480000 -1.906189
0.490000 -1.909020
0.500000 -1.909968
0.510000 -1.909031
0.520000 -1.906210
0.530000 -1.901509
0.540000 -1.894930
0.550000 -1.886483
0.560000 -1.876173
0.570000 -1.864012
0.580000 -1.850012
0.590000 -1.834186
0.600000 -1.816551
0.610000 -1.797123
0.620000 -1.775921
0.630000 -1.752967
0.640000 -1.728284
0.650000 -1.701895
0.660000 -1.673826
0.670000 -1.644106
0.680000 -1.612764
0.690000 -1.579830
0.700000 -1.545337
0.710000 -1.509319
0.720000 -1.471812
0.730000 -1.432853
0.740000 -1.392480
0.750000 -1.350732
0.760000 -1.307652
0.770000 -1.263282
0.780000 -1.217665
0.790000 -1.170846
0.800000 -1.122872
0.810000 -1.073790
0.820000 -1.023649
0.830000 -0.972497
0.840000 -0.920386
0.850000 -0.867366
0.860000 -0.813491
0.870000 -0.758813
0.880000 -0.703386
0.890000 -0.647265
0.900000 -0.590505
0.910000 -0.533163
0.920000 -0.475294
0.930000 -0.416957
0.940000 -0.358208
0.950000 -0.299105
0.960000 -0.239708
0.970000 -0.180074
0.980000 -0.120262
0.990000 -0.060332
1.000000 -0.000342
0.000000 0.000000
0.010000 -0.049992
0.020000 -0.099934
0.030000 -0.149778
0.040000 -0.199474
0.050000 -0.248973
0.060000 -0.298227
0.070000 -0.347186
0.080000 -0.395803
0.090000 -0.444029
0.100000 -0.491817
0.110000 -0.539119
0.120000 -0.585890
0.130000 -0.632083
0.140000 -0.677651
0.150000 -0.722551
0.160000 -0.766739
0.170000 -0.810169
0.180000 -0.852800
0.190000 -0.894590
0.200000 -0.935496
0.210000 -0.975480
0.220000 -1.014501
0.230000 -1.052521
0.240000 -1.089503
0.250000 -1.125409
0.260000 -1.160205
0.270000 -1.193856
0.280000 -1.226329
0.290000 -1.257592
0.300000 -1.287614
0.310000 -1.316365
0.320000 -1.343817
0.330000 -1.369944
0.340000 -1.394718
0.350000 -1.418116
0.360000 -1.440115
0.370000 -1.460693
0.380000 -1.479830
0.390000 -1.497506
0.400000 -1.513704
0.410000 -1.528409
0.420000 -1.541606
0.430000 -1.553281
0.440000 -1.563424
0.450000 -1.572024
0.460000 -1.579073
0.470000 -1.584564
0.480000 -1.588491
0.490000 -1.590850
0.500000 -1.591640
0.510000 -1.590859
0.520000 -1.588509
0.530000 -1.584590
0.540000 -1.579109
0.550000 -1.572069
0.560000 -1.563478
0.570000 -1.553344
0.580000 -1.541677
0.590000 -1.528489
0.600000 -1.513792
0.610000 -1.497602
0.620000 -1.479934
0.630000 -1.460806
0.640000 -1.440237
0.650000 -1.418246
0.660000 -1.394855
0.670000 -1.370089
0.680000 -1.343970
0.690000 -1.316525
0.700000 -1.287781
0.710000 -1.257766
0.720000 -1.226510
0.730000 -1.194044
0.740000 -1.160400
0.750000 -1.125610
0.760000 -1.089710
0.770000 -1.052735
0.780000 -1.014721
0.790000 -0.975705
0.800000 -0.935727
0.810000 -0.894825
0.820000 -0.853040
0.830000 -0.810414
0.840000 -0.766988
0.850000 -0.722805
0.860000 -0.677909
0.870000 -0.632344
0.880000 -0.586155
0.890000 -0.539387
0.900000 -0.492087
0.910000 -0.444302
0.920000 -0.396078
0.930000 -0.347464
0.940000 -0.298506
0.950000 -0.249254
0.960000 -0.199757
0.970000 -0.150061
0.980000 -0.100218
0.990000 -0.050276
1.000000 -0.000285
0.000000 0.000000
0.010000 -0.039993
0.020000 -0.079947
0.030000 -0.119822
0.040000 -0.159579
0.050000 -0.199179
0.060000 -0.238581
0.070000 -0.277749
0.080000 -0.316642
0.090000 -0.355223
0.100000 -0.393453
0.110000 -0.431296
0.120000 -0.468712
0.130000 -0.505666
0.140000 -0.542121
0.150000 -0.578041
0.160000 -0.613391
0.170000 -0.648135
0.180000 -0.682240
0.190000 -0.715672
0.200000 -0.748397
0.210000 -0.780384
0.220000 -0.811601
0.230000 -0.842017
0.240000 -0.871602
0.250000 -0.900327
0.260000 -0.928164
0.270000 -0.955085
0.280000 -0.981063
0.290000 -1.006073
0.300000 -1.030091
0.310000 -1.053092
0.320000 -1.075054
0.330000 -1.095955
0.340000 -1.115775
0.350000 -1.134493
0.360000 -1.152092
0.370000 -1.168555
0.380000 -1.183864
0.390000 -1.198005
0.400000 -1.210964
0.410000 -1.222727
0.420000 -1.233285
0.430000 -1.242625
0.440000 -1.250739
0.450000 -1.257619
0.460000 -1.263258
0.470000 -1.267651
0.480000 -1.270793
0.490000 -1.272680
0.500000 -1.273312
0.510000 -1.272687
0.520000 -1.270807
0.530000 -1.267672
0.540000 -1.263287
0.550000 -1.257655
0.560000 -1.250782
0.570000 -1.242675
0.580000 -1.233341
0.590000 -1.222791
0.600000 -1.211034
0.610000 -1.198082
0.620000 -1.183948
0.630000 -1.168645
0.640000 -1.152189
0.650000 -1.134597
0.660000 -1.115884
0.670000 -1.096071
0.680000 -1.075176
0.690000 -1.053220
0.700000 -1.030225
0.710000 -1.006213
0.720000 -0.981208
0.730000 -0.955235
0.740000 -0.928320
0.750000 -0.900488
0.760000 -0.871768
0.770000 -0.842188
0.780000 -0.811776
0.790000 -0.780564
0.800000 -0.748581
0.810000 -0.715860
0.820000 -0.682432
0.830000 -0.648331
0.840000 -0.613590
0.850000 -0.578244
0.860000 -0.542327
0.870000 -0.505875
0.880000 -0.468924
0.890000 -0.431510
0.900000 -0.393670
0.910000 -0.355442
0.920000 -0.316863
0.930000 -0.277971
0.940000 -0.238805
0.950000 -0.199404
0.960000 -0.159805
0.970000 -0.120049
0.980000 -0.080175
0.990000 -0.040221
1.000000 -0.000228
0.000000 0.000000
0.010000 -0.029995
0.020000 -0.059961
0.030000 -0.089867
0.040000 -0.119684
0.050000 -0.149384
0.060000 -0.178936
0.070000 -0.208312
0.080000 -0.237482
0.090000 -0.266417
0.100000 -0.295090
0.110000 -0.323472
0.120000 -0.351534
0.130000 -0.379250
0.140000 -0.406591
0.150000 -0.433531
0.160000 -0.460043
0.170000 -0.486101
0.180000 -0.511680
0.190000 -0.536754
0.200000 -0.561298
0.210000 -0.585288
0.220000 -0.608701
0.230000 -0.631513
0.240000 -0.653702
0.250000 -0.675245
0.260000 -0.696123
0.270000 -0.716314
0.280000 -0.735797
0.290000 -0.754555
0.300000 -0.772568
0.310000 -0.789819
0.320000 -0.806290
0.330000 -0.821966
0.340000 -0.836831
0.350000 -0.850870
0.360000 -0.864069
0.370000 -0.876416
0.380000 -0.887898
0.390000 -0.898504
0.400000 -0.908223
0.410000 -0.917046
0.420000 -0.924964
0.430000 -0.931969
0.440000 -0.938055
0.450000 -0.943215
0.460000 -0.947444
0.470000 -0.950738
0.480000 -0.953094
0.490000 -0.954510
0.500000 -0.954984
0.510000 -0.954516
0.520000 -0.953105
0.530000 -0.950754
0.540000 -0.947465
0.550000 -0.943241
0.560000 -0.938087
0.570000 -0.932006
0.580000 -0.925006
0.590000 -0.917093
0.600000 -0.908275
0.610000 -0.898561
0.620000 -0.887961
0.630000 -0.876484
0.640000 -0.864142
0.650000 -0.850947
0.660000 -0.836913
0.670000 -0.822053
0.680000 -0.806382
0.690000 -0.789915
0.700000 -0.772669
0.710000 -0.754660
0.720000 -0.735906
0.730000 -0.716427
0.740000 -0.696240
0.750000 -0.675366
0.760000 -0.653826
0.770000 -0.631641
0.780000 -0.608832
0.790000 -0.585423
0.800000 -0.561436
0.810000 -0.536895
0.820000 -0.511824
0.830000 -0.486248
0.840000 -0.460193
0.850000 -0.433683
0.860000 -0.406745
0.870000 -0.379406
0.880000 -0.351693
0.890000 -0.323632
0.900000 -0.295252
0.910000 -0.266581
0.920000 -0.237647
0.930000 -0.208478
0.940000 -0.179104
0.950000 -0.149553
0.960000 -0.119854
0.970000 -0.090037
0.980000 -0.060131
0.990000 -0.030166
1.000000 -0.000171
0.000000 0.000000
0.010000 -0.019997
0.020000 -0.039974
0.030000 -0.059911
0.040000 -0.079790
0.050000 -0.099589
0.060000 -0.119291
0.070000 -0.138874
0.080000 -0.158321
0.090000 -0.177612
0.100000 -0.196727
0.110000 -0.215648
0.120000 -0.234356
0.130000 -0.252833
0.140000 -0.271061
0.150000 -0.289021
0.160000 -0.306695
0.170000 -0.324068
0.180000 -0.341120
0.190000 -0.357836
0.200000 -0.374199
0.210000 -0.390192
0.220000 -0.405801
0.230000 -0.421009
0.240000 -0.435801
0.250000 -0.450164
0.260000 -0.464082
0.270000 -0.477542
0.280000 -0.490532
0.290000 -0.503037
0.300000 -0.515045
0.310000 -0.526546
0.320000 -0.537527
0.330000 -0.547977
0.340000 -0.557887
0.350000 -0.567247
0.360000 -0.576046
0.370000 -0.584277
0.380000 -0.591932
0.390000 -0.599002
0.400000 -0.605482
0.410000 -0.611364
0.420000 -0.616642
0.430000 -0.621313
0.440000 -0.625370
0.450000 -0.628810
0.460000 -0.631629
0.470000 -0.633825
0.480000 -0.635396
0.490000 -0.636340
0.500000 -0.636656
0.510000 -0.636344
0.520000 -0.635403
0.530000 -0.633836
0.540000 -0.631643
0.550000 -0.628828
0.560000 -0.625391
0.570000 -0.621337
0.580000 -0.616671
0.590000 -0.611395
0.600000 -0.605517
0.610000 -0.599041
0.620000 -0.591974
0.630000 -0.584322
0.640000 -0.576095
0.650000 -0.567298
0.660000 -0.557942
0.670000 -0.548035
0.680000 -0.537588
0.690000 -0.526610
0.700000 -0.515112
0.710000 -0.503106
0.720000 -0.490604
0.730000 -0.477618
0.740000 -0.464160
0.750000 -0.450244
0.760000 -0.435884
0.770000 -0.421094
0.780000 -0.405888
0.790000 -0.390282
0.800000 -0.374291
0.810000 -0.357930
0.820000 -0.341216
0.830000 -0.324166
0.840000 -0.306795
0.850000 -0.289122
0.860000 -0.271164
0.870000 -0.252938
0.880000 -0.234462
0.890000 -0.215755
0.900000 -0.196835
0.910000 -0.177721
0.920000 -0.158431
0.930000 -0.138986
0.940000 -0.119403
0.950000 -0.099702
0.960000 -0.079903
0.970000 -0.060025
0.980000 -0.040087
0.990000 -0.020111
1.000000 -0.000114
0.000000 0.000000
0.010000 -0.009998
0.020000 -0.019987
0.030000 -0.029956
0.040000 -0.039895
0.050000 -0.049795
0.060000 -0.059645
0.070000 -0.069437
0.080000 -0.079161
0.090000 -0.088806
0.100000 -0.098363
0.110000 -0.107824
0.120000 -0.117178
0.130000 -0.126417
0.140000 -0.135530
0.150000 -0.144510
0.160000 -0.153348
0.170000 -0.162034
0.180000 -0.170560
0.190000 -0.178918
0.200000 -0.187099
0.210000 -0.195096
0.220000 -0.202900
0.230000 -0.210504
0.240000 -0.217901
0.250000 -0.225082
0.260000 -0.232041
0.270000 -0.238771
0.280000 -0.245266
0.290000 -0.251518
0.300000 -0.257523
0.310000 -0.263273
0.320000 -0.268763
0.330000 -0.273989
0.340000 -0.278944
0.350000 -0.283623
0.360000 -0.288023
0.370000 -0.292139
0.380000 -0.295966
0.390000 -0.299501
0.400000 -0.302741
0.410000 -0.305682
0.420000 -0.308321
0.430000 -0.310656
0.440000 -0.312685
0.450000 -0.314405
0.460000 -0.315815
0.470000 -0.316913
0.480000 -0.317698
0.490000 -0.318170
0.500000 -0.318328
0.510000 -0.318172
0.520000 -0.317702
0.530000 -0.316918
0.540000 -0.315822
0.550000 -0.314414
0.560000 -0.312696
0.570000 -0.310669
0.580000 -0.308335
0.590000 -0.305698
0.600000 -0.302758
0.610000 -0.299520
0.620000 -0.295987
0.630000 -0.292161
0.640000 -0.288047
0.650000 -0.283649
0.660000 -0.278971
0.670000 -0.274018
0.680000 -0.268794
0.690000 -0.263305
0.700000 -0.257556
0.710000 -0.251553
0.720000 -0.245302
0.730000 -0.238809
0.740000 -0.232080
0.750000 -0.225122
0.760000 -0.217942
0.770000 -0.210547
0.780000 -0.202944
0.790000 -0.195141
0.800000 -0.187145
0.810000 -0.178965
0.820000 -0.170608
0.830000 -0.162083
0.840000 -0.153398
0.850000 -0.144561
0.860000 -0.135582
0.870000 -0.126469
0.880000 -0.117231
0.890000 -0.107877
0.900000 -0.098417
0.910000 -0.088860
0.920000 -0.079216
0.930000 -0.069493
0.940000 -0.059701
0.950000 -0.049851
0.960000 -0.039951
0.970000 -0.030012
0.980000 -0.020044
0.990000 -0.010055
1.000000 -0.000057
0.000000 0.000000
0.010000 0.000000
0.020000 0.000000
0.030000 0.000000
0.040000 0.000000
0.050000 0.000000
0.060000 0.000000
0.070000 0.000000
0.080000 0.000000
0.090000 0.000000
0.100000 0.000000
0.110000 0.000000
0.120000 0.000000
0.130000 0.000000
0.140000 0.000000
0.150000 0.000000
0.160000 0.000000
0.170000 0.000000
0.180000 0.000000
0.190000 0.000000
0.200000 0.000000
0.210000 0.000000
0.220000 0.000000
0.230000 0.000000
0.240000 0.000000
0.250000 0.000000
0.260000 0.000000
0.270000 0.000000
0.280000 0.000000
0.290000 0.000000
0.300000 0.000000
0.310000 0.000000
0.320000 0.000000
0.330000 0.000000
0.340000 0.000000
0.350000 0.000000
0.360000 0.000000
0.370000 0.000000
0.380000 0.000000
0.390000 0.000000
0.400000 0.000000
0.410000 0.000000
0.420000 0.000000
0.430000 0.000000
0.440000 0.000000
0.450000 0.000000
0.460000 0.000000
0.470000 0.000000
0.480000 0.000000
0.490000 0.000000
0.500000 0.000000
0.510000 0.000000
0.520000 0.000000
0.530000 0.000000
0.540000 0.000000
0.550000 0.000000
0.560000 0.000000
0.570000 0.000000
0.580000 0.000000
0.590000 0.000000
0.600000 0.000000
0.610000 0.000000
0.620000 0.000000
0.630000 0.000000
0.640000 0.000000
0.650000 0.000000
0.660000 0.000000
0.670000 0.000000
0.680000 0.000000
0.690000 0.000000
0.700000 0.000000
0.710000 0.000000
0.720000 0.000000
0.730000 0.000000
0.740000 0.000000
0.750000 0.000000
0.760000 0.000000
0.770000 0.000000
0.780000 0.000000
0.790000 0.000000
0.800000 0.000000
0.810000 0.000000
0.820000 0.000000
0.830000 0.000000
0.840000 0.000000
0.850000 0.000000
0.860000 0.000000
0.870000 0.000000
0.880000 0.000000
0.890000 0.000000
0.900000 0.000000
0.910000 0.000000
0.920000 0.000000
0.930000 0.000000
0.940000 0.000000
0.950000 0.000000
0.960000 0.000000
0.970000 0.000000
0.980000 0.000000
0.990000 0.000000
1.000000 0.000000
0.000000 0.000000
0.010000 0.009998
0.020000 0.019987
0.030000 0.029956
0.040000 0.039895
0.050000 0.049795
0.060000 0.059645
0.070000 0.069437
0.080000 0.079161
0.090000 0.088806
0.100000 0.098363
0.110000 0.107824
0.120000 0.117178
0.130000 0.126417
0.140000 0.135530
0.150000 0.144510
0.160000 0.153348
0.170000 0.162034
0.180000 0.170560
0.190000 0.178918
0.200000 0.187099
0.210000 0.195096
0.220000 0.202900
0.230000 0.210504
0.240000 0.217901
0.250000 0.225082
0.260000 0.232041
0.270000 0.238771
0.280000 0.245266
0.290000 0.251518
0.300000 0.257523
0.310000 0.263273
0.320000 0.268763
0.330000 0.273989
0.340000 0.278944
0.350000 0.283623
0.360000 0.288023
0.370000 0.292139
0.380000 0.295966
0.390000 0.299501
0.400000 0.302741
0.410000 0.305682
0.420000 0.308321
0.430000 0.310656
0.440000 0.312685
0.450000 0.314405
0.460000 0.315815
0.470000 0.316913
0.480000 0.317698
0.490000 0.318170
0.500000 0.318328
0.510000 0.318172
0.520000 0.317702
0.530000 0.316918
0.540000 0.315822
0.550000 0.314414
0.560000 0.312696
0.570000 0.310669
0.580000 0.308335
0.590000 0.305698
0.600000 0.302758
0.610000 0.299520
0.620000 0.295987
0.630000 0.292161
0.640000 0.288047
0.650000 0.283649
0.660000 0.278971
0.670000 0.274018
0.680000 0.268794
0.690000 0.263305
0.700000 0.257556
0.710000 0.251553
0.720000 0.245302
0.730000 0.238809
0.740000 0.232080
0.750000 0.225122
0.760000 0.217942
0.770000 0.210547
0.780000 0.202944
0.790000 0.195141
0.800000 0.187145
0.810000 0.178965
0.820000 0.170608
0.830000 0.162083
0.840000 0.153398
0.850000 0.144561
0.860000 0.135582
0.870000 0.126469
0.880000 0.117231
0.890000 0.107877
0.900000 0.098417
0.910000 0.088860
0.920000 0.079216
0.930000 0.069493
0.940000 0.059701
0.950000 0.049851
0.960000 0.039951
0.970000 0.030012
0.980000 0.020044
0.990000 0.010055
1.000000 0.000057
0.000000 0.000000
0.010000 0.019997
0.020000 0.039974
0.030000 0.059911
0.040000 0.079790
0.050000 0.099589
0.060000 0.119291
0.070000 0.138874
0.080000 0.158321
0.090000 0.177612
0.100000 0.196727
0.110000 0.215648
0.120000 0.234356
0.130000 0.252833
0.140000 0.271061
0.150000 0.289021
0.160000 0.306695
0.170000 0.324068
0.180000 0.341120
0.190000 0.357836
0.200000 0.374199
0.210000 0.390192
0.220000 0.405801
0.230000 0.421009
0.240000 0.435801
0.250000 0.450164
0.260000 0.464082
0.270000 0.477542
0.280000 0.490532
0.290000 0.503037
0.300000 0.515045
0.310000 0.526546
0.320000 0.537527
0.330000 0.547977
0.340000 0.557887
0.350000 0.567247
0.360000 0.576046
0.370000 0.584277
0.380000 0.591932
0.390000 0.599002
0.400000 0.605482
0.410000 0.611364
0.420000 0.616642
0.430000 0.621313
0.440000 0.625370
0.450000 0.628810
0.460000 0.631629
0.470000 0.633825
0.480000 0.635396
0.490000 0.636340
0.500000 0.636656
0.510000 0.636344
0.520000 0.635403
0.530000 0.633836
0.540000 0.631643
0.550000 0.628828
0.560000 0.625391
0.570000 0.621337
0.580000 0.616671
0.590000 0.611395
0.600000 0.605517
0.610000 0.599041
0.620000 0.591974
0.630000 0.584322
0.640000 0.576095
0.650000 0.567298
0.660000 0.557942
0.670000 0.548035
0.680000 0.537588
0.690000 0.526610
0.700000 0.515112
0.710000 0.503106
0.720000 0.490604
0.730000 0.477618
0.740000 0.464160
0.750000 0.450244
0.760000 0.435884
0.770000 0.421094
0.780000 0.405888
0.790000 0.390282
0.800000 0.374291
0.810000 0.357930
0.820000 0.341216
0.830000 0.324166
0.840000 0.306795
0.850000 0.289122
0.860000 0.271164
0.870000 0.252938
